"date","value"
1997-12-29,5.46460792720702
1997-12-30,5.55896148539439
1997-12-31,5.65325813462353
1998-01-02,5.74749690954798
1998-01-05,5.84167684541371
1998-01-06,5.93579697806905
1998-01-07,6.02985634397451
1998-01-08,6.12385398021275
1998-01-09,6.21778892449836
1998-01-12,6.31166021518776
1998-01-13,6.40546689128892
1998-01-14,6.49920799247136
1998-01-15,6.59288255907593
1998-01-16,6.6864896321246
1998-01-20,6.78002825333023
1998-01-21,6.87349746510653
1998-01-22,6.96689631057774
1998-01-23,7.06022383358849
1998-01-26,7.15347907871351
1998-01-27,7.2466610912675
1998-01-28,7.33976891731487
1998-01-29,7.43280160367952
1998-01-30,7.5257581979545
1998-02-02,7.61863774851191
1998-02-03,7.71143930451256
1998-02-04,7.80416191591575
1998-02-05,7.89680463348886
1998-02-06,7.98936650881727
1998-02-09,8.08184659431392
1998-02-10,8.17424394322909
1998-02-11,8.26655760966007
1998-02-12,8.35878664856074
1998-02-13,8.45093011575146
1998-02-17,8.54298706792857
1998-02-18,8.6349565626741
1998-02-19,8.72683765846537
1998-02-20,8.81862941468471
1998-02-23,8.91033089162906
1998-02-24,9.00194115051958
1998-02-25,9.09345925351119
1998-02-26,9.18488426370232
1998-02-27,9.27621524514439
1998-03-02,9.36745126285145
1998-03-03,9.45859138280967
1998-03-04,9.54963467198701
1998-03-05,9.64058019834269
1998-03-06,9.73142703083681
1998-03-09,9.82217423943974
1998-03-10,9.91282089514182
1998-03-11,10.0033660699627
1998-03-12,10.0938088369611
1998-03-13,10.1841482702439
1998-03-16,10.2743834449759
1998-03-17,10.3645134373894
1998-03-18,10.4545373247933
1998-03-19,10.5444541855827
1998-03-20,10.6342630992485
1998-03-23,10.7239631463868
1998-03-24,10.8135534087079
1998-03-25,10.9030329690461
1998-03-26,10.9924009113692
1998-03-27,11.0816563207875
1998-03-30,11.1707982835633
1998-03-31,11.2598258871203
1998-04-01,11.3487382200531
1998-04-02,11.4375343721362
1998-04-03,11.5262134343335
1998-04-06,11.6147744988077
1998-04-07,11.7032166589293
1998-04-08,11.7915390092861
1998-04-09,11.8797406456927
1998-04-13,11.9678206651992
1998-04-14,12.0557781661008
1998-04-15,12.143612247947
1998-04-16,12.2313220115508
1998-04-17,12.3189065589977
1998-04-20,12.4063649936554
1998-04-21,12.4936964201824
1998-04-22,12.5808999445376
1998-04-23,12.6679746739892
1998-04-24,12.7549197171238
1998-04-27,12.8417341838558
1998-04-28,12.9284171854363
1998-04-29,13.0149678344623
1998-04-30,13.1013852448857
1998-05-01,13.1876685320224
1998-05-04,13.2738168125613
1998-05-05,13.3598292045737
1998-05-06,13.4457048275215
1998-05-07,13.5314428022673
1998-05-08,13.6170422510825
1998-05-11,13.7025022976569
1998-05-12,13.7878220671071
1998-05-13,13.873000685986
1998-05-14,13.9580372822914
1998-05-15,14.0429309854752
1998-05-18,14.1276809264518
1998-05-19,14.2122862376077
1998-05-20,14.2967460528098
1998-05-21,14.3810595074146
1998-05-22,14.465225738277
1998-05-26,14.5492438837588
1998-05-27,14.6331130837382
1998-05-28,14.7168324796178
1998-05-29,14.8004012143341
1998-06-01,14.8838184323659
1998-06-02,14.9670832797429
1998-06-03,15.0501949040551
1998-06-04,15.1331524544607
1998-06-05,15.2159550816954
1998-06-08,15.2986019380808
1998-06-09,15.3810921775333
1998-06-10,15.4634249555726
1998-06-11,15.5455994293303
1998-06-12,15.6276147575586
1998-06-15,15.7094701006392
1998-06-16,15.7911646205914
1998-06-17,15.8726974810808
1998-06-18,15.9540678474281
1998-06-19,16.0352748866176
1998-06-22,16.1163177673054
1998-06-23,16.1971956598284
1998-06-24,16.2779077362124
1998-06-25,16.3584531701806
1998-06-26,16.4388311371625
1998-06-29,16.5190408143016
1998-06-30,16.5990813804647
1998-07-01,16.6789520162494
1998-07-02,16.7586519039933
1998-07-06,16.8381802277817
1998-07-07,16.9175361734565
1998-07-08,16.9967189286242
1998-07-09,17.0757276826642
1998-07-10,17.1545616267375
1998-07-13,17.2332199537943
1998-07-14,17.311701858583
1998-07-15,17.390006537658
1998-07-16,17.4681331893877
1998-07-17,17.5460810139636
1998-07-20,17.6238492134074
1998-07-21,17.7014369915799
1998-07-22,17.778843554189
1998-07-23,17.8560681087977
1998-07-24,17.9331098648322
1998-07-27,18.0099680335902
1998-07-28,18.0866418282488
1998-07-29,18.1631304638724
1998-07-30,18.2394331574213
1998-07-31,18.315549127759
1998-08-03,18.3914775956609
1998-08-04,18.4672177838217
1998-08-05,18.5427689168635
1998-08-06,18.618130221344
1998-08-07,18.6933009257643
1998-08-10,18.7682802605764
1998-08-11,18.8430674581918
1998-08-12,18.9176617529888
1998-08-13,18.9920623813205
1998-08-14,19.0662685815226
1998-08-17,19.1402795939212
1998-08-18,19.2140946608409
1998-08-19,19.2877130266119
1998-08-20,19.3611339375782
1998-08-21,19.4343566421053
1998-08-24,19.5073803905878
1998-08-25,19.5802044354569
1998-08-26,19.6528280311885
1998-08-27,19.7252504343103
1998-08-28,19.7974709034098
1998-08-31,19.8694886991419
1998-09-01,19.9413030842362
1998-09-02,20.0129133235045
1998-09-03,20.0843186838489
1998-09-04,20.1555184342686
1998-09-08,20.2265118458679
1998-09-09,20.2972981918632
1998-09-10,20.3678767475911
1998-09-11,20.4382467905151
1998-09-14,20.5084076002333
1998-09-15,20.578358458486
1998-09-16,20.6480986491627
1998-09-17,20.7176274583097
1998-09-18,20.7869441741371
1998-09-21,20.8560480870264
1998-09-22,20.9249384895376
1998-09-23,20.9936146764165
1998-09-24,21.0620759446019
1998-09-25,21.1303215932327
1998-09-28,21.1983509236552
1998-09-29,21.2661632394305
1998-09-30,21.3337578463409
1998-10-01,21.4011340523977
1998-10-02,21.4682911678481
1998-10-05,21.5352285051822
1998-10-06,21.6019453791397
1998-10-07,21.6684411067178
1998-10-08,21.7347150071772
1998-10-09,21.8007664020498
1998-10-12,21.8665946151451
1998-10-13,21.9321989725578
1998-10-14,21.9975788026738
1998-10-15,22.0627334361778
1998-10-16,22.1276622060601
1998-10-19,22.1923644476229
1998-10-20,22.2568394984876
1998-10-21,22.3210866986015
1998-10-22,22.3851053902443
1998-10-23,22.4488949180352
1998-10-26,22.5124546289393
1998-10-27,22.5757838722745
1998-10-28,22.6388819997181
1998-10-29,22.7017483653132
1998-10-30,22.7643823254758
1998-11-02,22.8267832390009
1998-11-03,22.8889504670694
1998-11-04,22.9508833732545
1998-11-05,23.0125813235282
1998-11-06,23.0740436862678
1998-11-09,23.1352698322624
1998-11-10,23.1962591347195
1998-11-11,23.257010969271
1998-11-12,23.3175247139799
1998-11-13,23.3777997493467
1998-11-16,23.4378354583156
1998-11-17,23.4976312262808
1998-11-18,23.557186441093
1998-11-19,23.6165004930654
1998-11-20,23.6755727749801
1998-11-23,23.7344026820942
1998-11-24,23.7929896121463
1998-11-25,23.8513329653622
1998-11-27,23.9094321444614
1998-11-30,23.967286554663
1998-12-01,24.0248956036921
1998-12-02,24.0822587017854
1998-12-03,24.1393752616976
1998-12-04,24.1962446987072
1998-12-07,24.2528664306227
1998-12-08,24.3092398777883
1998-12-09,24.3653644630903
1998-12-10,24.4212396119622
1998-12-11,24.4768647523914
1998-12-14,24.5322393149247
1998-12-15,24.5873627326739
1998-12-16,24.6422344413223
1998-12-17,24.6968538791295
1998-12-18,24.7512204869381
1998-12-21,24.8053337081788
1998-12-22,24.8591929888763
1998-12-23,24.9127977776552
1998-12-24,24.9661475257451
1998-12-28,25.0192416869868
1998-12-29,25.0720797178374
1998-12-30,25.1246610773763
1998-12-31,25.1769852273103
1999-01-04,25.2290516319797
1999-01-05,25.280859758363
1999-01-06,25.3324090760832
1999-01-07,25.3836990574123
1999-01-08,25.4347291772778
1999-01-11,25.4854989132671
1999-01-12,25.5360077456333
1999-01-13,25.5862551573005
1999-01-14,25.6362406338691
1999-01-15,25.6859636636209
1999-01-19,25.7354237375246
1999-01-20,25.7846203492407
1999-01-21,25.8335529951271
1999-01-22,25.8822211742437
1999-01-25,25.930624388358
1999-01-26,25.97876214195
1999-01-27,26.0266339422174
1999-01-28,26.0742392990805
1999-01-29,26.1215777251872
1999-02-01,26.1686487359181
1999-02-02,26.2154518493914
1999-02-03,26.261986586468
1999-02-04,26.3082524707561
1999-02-05,26.3542490286162
1999-02-08,26.3999757891662
1999-02-09,26.4454322842858
1999-02-10,26.4906180486215
1999-02-11,26.5355326195916
1999-02-12,26.5801755373905
1999-02-16,26.6245463449935
1999-02-17,26.6686445881618
1999-02-18,26.712469815447
1999-02-19,26.7560215781952
1999-02-22,26.7992994305526
1999-02-23,26.8423029294693
1999-02-24,26.8850316347038
1999-02-25,26.9274851088282
1999-02-26,26.9696629172318
1999-03-01,27.0115646281264
1999-03-02,27.0531898125499
1999-03-03,27.0945380443714
1999-03-04,27.1356089002952
1999-03-05,27.176401959865
1999-03-08,27.2169168054686
1999-03-09,27.2571530223419
1999-03-10,27.2971101985732
1999-03-11,27.3367879251074
1999-03-12,27.3761857957504
1999-03-15,27.4153034071729
1999-03-16,27.4541403589147
1999-03-17,27.4926962533889
1999-03-18,27.5309706958859
1999-03-19,27.5689632945772
1999-03-22,27.60667366052
1999-03-23,27.6441014076604
1999-03-24,27.6812461528381
1999-03-25,27.7181075157898
1999-03-26,27.7546851191534
1999-03-29,27.7909785884715
1999-03-30,27.8269875521959
1999-03-31,27.8627116416905
1999-04-01,27.8981504912359
1999-04-05,27.9333037380327
1999-04-06,27.9681710222052
1999-04-07,28.0027519868053
1999-04-08,28.0370462778161
1999-04-09,28.0710535441554
1999-04-12,28.1047734376794
1999-04-13,28.1382056131861
1999-04-14,28.1713497284191
1999-04-15,28.2042054440711
1999-04-16,28.2367724237869
1999-04-19,28.2690503341675
1999-04-20,28.301038844773
1999-04-21,28.3327376281262
1999-04-22,28.3641463597162
1999-04-23,28.3952647180011
1999-04-26,28.4260923844119
1999-04-27,28.4566290433553
1999-04-28,28.4868743822173
1999-04-29,28.5168280913662
1999-04-30,28.5464898641558
1999-05-03,28.5758593969286
1999-05-04,28.6049363890187
1999-05-05,28.6337205427553
1999-05-06,28.6622115634652
1999-05-07,28.6904091594764
1999-05-10,28.7183130421205
1999-05-11,28.7459229257361
1999-05-12,28.7732385276715
1999-05-13,28.8002595682877
1999-05-14,28.8269857709614
1999-05-17,28.8534168620872
1999-05-18,28.8795525710813
1999-05-19,28.9053926303837
1999-05-20,28.9309367754609
1999-05-21,28.9561847448089
1999-05-24,28.9811362799558
1999-05-25,29.0057911254643
1999-05-26,29.0301490289346
1999-05-27,29.0542097410064
1999-05-28,29.0779730153623
1999-06-01,29.1014386087297
1999-06-02,29.1246062808832
1999-06-03,29.1474757946477
1999-06-04,29.1700469159003
1999-06-07,29.1923194135729
1999-06-08,29.2142930596543
1999-06-09,29.2359676291929
1999-06-10,29.257342900299
1999-06-11,29.2784186541467
1999-06-14,29.2991946749763
1999-06-15,29.3196707500968
1999-06-16,29.3398466698878
1999-06-17,29.3597222278014
1999-06-18,29.3792972203651
1999-06-21,29.3985714471829
1999-06-22,29.4175447109382
1999-06-23,29.4362168173952
1999-06-24,29.4545875754013
1999-06-25,29.472656796889
1999-06-28,29.4904242968774
1999-06-29,29.5078898934748
1999-06-30,29.52505340788
1999-07-01,29.5419146643842
1999-07-02,29.5584734903731
1999-07-06,29.5747297163285
1999-07-07,29.5906831758298
1999-07-08,29.6063337055563
1999-07-09,29.6216811452881
1999-07-12,29.6367253379083
1999-07-13,29.6514661294045
1999-07-14,29.6659033688702
1999-07-15,29.6800369085066
1999-07-16,29.6938666036238
1999-07-19,29.7073923126426
1999-07-20,29.7206138970959
1999-07-21,29.7335312216297
1999-07-22,29.7461441540051
1999-07-23,29.7584525650993
1999-07-26,29.7704563289068
1999-07-27,29.7821553225412
1999-07-28,29.793549426236
1999-07-29,29.8046385233457
1999-07-30,29.8154225003477
1999-08-02,29.8259012468428
1999-08-03,29.8360746555563
1999-08-04,29.8459426223399
1999-08-05,29.8555050461717
1999-08-06,29.8647618291581
1999-08-09,29.8737128765342
1999-08-10,29.8823580966651
1999-08-11,29.8906974010468
1999-08-12,29.8987307043071
1999-08-13,29.9064579242063
1999-08-16,29.9138789816383
1999-08-17,29.9209938006312
1999-08-18,29.9278023083482
1999-08-19,29.9343044350884
1999-08-20,29.9405001142873
1999-08-23,29.9463892825175
1999-08-24,29.9519718794898
1999-08-25,29.9572478480532
1999-08-26,29.9622171341959
1999-08-27,29.9668796870456
1999-08-30,29.9712354588701
1999-08-31,29.975284405078
1999-09-01,29.9790264842188
1999-09-02,29.9824616579837
1999-09-03,29.9855898912055
1999-09-07,29.9884111518596
1999-09-08,29.9909254110637
1999-09-09,29.9931326430785
1999-09-10,29.9950328253078
1999-09-13,29.9966259382989
1999-09-14,29.9979119657425
1999-09-15,29.998890894473
1999-09-16,29.9995627144689
1999-09-17,29.9999274188526
1999-09-20,29.9999850038904
1999-09-21,29.9997354689928
1999-09-22,29.9991788167143
1999-09-23,29.9983150527537
1999-09-24,29.9971441859536
1999-09-27,29.9956662283004
1999-09-28,29.9938811949247
1999-09-29,29.9917891041002
1999-09-30,29.9893899772446
1999-10-01,29.9866838389185
1999-10-04,29.9836707168254
1999-10-05,29.9803506418118
1999-10-06,29.9767236478664
1999-10-07,29.9727897721199
1999-10-08,29.9685490548447
1999-10-11,29.9640015394546
1999-10-12,29.9591472725038
1999-10-13,29.9539863036873
1999-10-14,29.9485186858396
1999-10-15,29.9427444749344
1999-10-18,29.9366637300844
1999-10-19,29.9302765135402
1999-10-20,29.9235828906899
1999-10-21,29.9165829300583
1999-10-22,29.9092767033064
1999-10-25,29.9016642852304
1999-10-26,29.8937457537614
1999-10-27,29.8855211899639
1999-10-28,29.8769906780355
1999-10-29,29.868154305306
1999-11-01,29.8590121622364
1999-11-02,29.8495643424177
1999-11-03,29.8398109425706
1999-11-04,29.8297520625437
1999-11-05,29.8193878053134
1999-11-08,29.8087182769819
1999-11-09,29.7977435867769
1999-11-10,29.7864638470498
1999-11-11,29.7748791732753
1999-11-12,29.7629896840494
1999-11-15,29.750795501089
1999-11-16,29.7382967492298
1999-11-17,29.725493556426
1999-11-18,29.7123860537481
1999-11-19,29.6989743753819
1999-11-22,29.6852586586273
1999-11-23,29.6712390438969
1999-11-24,29.6569156747139
1999-11-26,29.6422886977117
1999-11-29,29.6273582626314
1999-11-30,29.6121245223211
1999-12-01,29.5965876327335
1999-12-02,29.5807477529251
1999-12-03,29.564605045054
1999-12-06,29.5481596743786
1999-12-07,29.5314118092556
1999-12-08,29.5143616211386
1999-12-09,29.4970092845761
1999-12-10,29.4793549772098
1999-12-13,29.4613988797728
1999-12-14,29.4431411760877
1999-12-15,29.4245820530647
1999-12-16,29.4057217006998
1999-12-17,29.3865603120729
1999-12-20,29.3670980833454
1999-12-21,29.3473352137587
1999-12-22,29.3272719056321
1999-12-23,29.3069083643602
1999-12-27,29.2862447984117
1999-12-28,29.2652814193262
1999-12-29,29.244018441713
1999-12-30,29.2224560832484
1999-12-31,29.2005945646734
2000-01-03,29.1784341097918
2000-01-04,29.1559749454675
2000-01-05,29.1332173016227
2000-01-06,29.110161411235
2000-01-07,29.0868075103352
2000-01-10,29.0631558380051
2000-01-11,29.0392066363749
2000-01-12,29.0149601506205
2000-01-13,28.9904166289615
2000-01-14,28.965576322658
2000-01-18,28.9404394860086
2000-01-19,28.9150063763476
2000-01-20,28.8892772540424
2000-01-21,28.8632523824905
2000-01-24,28.8369320281173
2000-01-25,28.8103164603732
2000-01-26,28.7834059517307
2000-01-27,28.7562007776817
2000-01-28,28.7287012167347
2000-01-31,28.7009075504119
2000-02-01,28.6728200632465
2000-02-02,28.6444390427796
2000-02-03,28.6157647795571
2000-02-04,28.5867975671272
2000-02-07,28.5575377020369
2000-02-08,28.5279854838294
2000-02-09,28.4981412150406
2000-02-10,28.4680052011963
2000-02-11,28.4375777508091
2000-02-14,28.406859175375
2000-02-15,28.3758497893703
2000-02-16,28.3445499102486
2000-02-17,28.3129598584374
2000-02-18,28.2810799573345
2000-02-22,28.2489105333052
2000-02-23,28.2164519156787
2000-02-24,28.1837044367449
2000-02-25,28.1506684317507
2000-02-28,28.1173442388968
2000-02-29,28.0837321993341
2000-03-01,28.0498326571604
2000-03-02,28.0156459594167
2000-03-03,27.9811724560837
2000-03-06,27.9464125000783
2000-03-07,27.9113664472499
2000-03-08,27.8760346563766
2000-03-09,27.840417489162
2000-03-10,27.8045153102308
2000-03-13,27.7683284871259
2000-03-14,27.7318573903038
2000-03-15,27.6951023931314
2000-03-16,27.6580638718821
2000-03-17,27.6207422057316
2000-03-20,27.5831377767544
2000-03-21,27.5452509699196
2000-03-22,27.5070821730873
2000-03-23,27.4686317770042
2000-03-24,27.4299001752999
2000-03-27,27.390887764483
2000-03-28,27.3515949439366
2000-03-29,27.3120221159144
2000-03-30,27.2721696855369
2000-03-31,27.2320380607868
2000-04-03,27.1916276525051
2000-04-04,27.1509388743865
2000-04-05,27.109972142976
2000-04-06,27.0687278776635
2000-04-07,27.0272065006807
2000-04-10,26.9854084370958
2000-04-11,26.9433341148096
2000-04-12,26.900983964551
2000-04-13,26.858358419873
2000-04-14,26.8154579171473
2000-04-17,26.7722828955611
2000-04-18,26.7288337971114
2000-04-19,26.6851110666012
2000-04-20,26.641115151635
2000-04-24,26.5968465026136
2000-04-25,26.5523055727301
2000-04-26,26.5074928179651
2000-04-27,26.4624086970816
2000-04-28,26.4170536716211
2000-05-01,26.3714282058982
2000-05-02,26.3255327669961
2000-05-03,26.2793678247619
2000-05-04,26.2329338518016
2000-05-05,26.1862313234753
2000-05-08,26.1392607178927
2000-05-09,26.0920225159076
2000-05-10,26.0445172011132
2000-05-11,25.9967452598376
2000-05-12,25.9487071811382
2000-05-15,25.9004034567968
2000-05-16,25.851834581315
2000-05-17,25.8030010519088
2000-05-18,25.7539033685033
2000-05-19,25.704542033728
2000-05-22,25.6549175529116
2000-05-23,25.6050304340765
2000-05-24,25.554881187934
2000-05-25,25.5044703278787
2000-05-26,25.4537983699836
2000-05-30,25.4028658329946
2000-05-31,25.3516732383251
2000-06-01,25.3002211100509
2000-06-02,25.2485099749049
2000-06-05,25.1965403622713
2000-06-06,25.1443128041804
2000-06-07,25.0918278353035
2000-06-08,25.0390859929466
2000-06-09,24.9860878170459
2000-06-12,24.9328338501614
2000-06-13,24.879324637472
2000-06-14,24.8255607267695
2000-06-15,24.771542668453
2000-06-16,24.7172710155236
2000-06-19,24.6627463235785
2000-06-20,24.6079691508052
2000-06-21,24.5529400579762
2000-06-22,24.4976596084427
2000-06-23,24.4421283681293
2000-06-26,24.386346905528
2000-06-27,24.3303157916924
2000-06-28,24.2740356002318
2000-06-29,24.2175069073055
2000-06-30,24.1607302916166
2000-07-03,24.1037063344066
2000-07-05,24.0464356194489
2000-07-06,23.988918733043
2000-07-07,23.9311562640086
2000-07-10,23.8731488036795
2000-07-11,23.8148969458977
2000-07-12,23.756401287007
2000-07-13,23.697662425847
2000-07-14,23.6386809637474
2000-07-17,23.5794575045211
2000-07-18,23.5199926544587
2000-07-19,23.4602870223217
2000-07-20,23.4003412193369
2000-07-21,23.3401558591895
2000-07-24,23.2797315580174
2000-07-25,23.2190689344044
2000-07-26,23.1581686093743
2000-07-27,23.097031206384
2000-07-28,23.0356573513179
2000-07-31,22.9740476724806
2000-08-01,22.9122028005912
2000-08-02,22.8501233687764
2000-08-03,22.7878100125642
2000-08-04,22.7252633698775
2000-08-07,22.6624840810272
2000-08-08,22.5994727887061
2000-08-09,22.5362301379818
2000-08-10,22.4727567762908
2000-08-11,22.4090533534312
2000-08-14,22.3451205215563
2000-08-15,22.280958935168
2000-08-16,22.21656925111
2000-08-17,22.1519521285613
2000-08-18,22.0871082290289
2000-08-21,22.0220382163419
2000-08-22,21.9567427566436
2000-08-23,21.8912225183858
2000-08-24,21.8254781723211
2000-08-25,21.7595103914965
2000-08-28,21.6933198512463
2000-08-29,21.6269072291855
2000-08-30,21.5602732052022
2000-08-31,21.4934184614516
2000-09-01,21.4263436823479
2000-09-05,21.3590495545584
2000-09-06,21.2915367669956
2000-09-07,21.2238060108106
2000-09-08,21.155857979386
2000-09-11,21.0876933683285
2000-09-12,21.0193128754624
2000-09-13,20.9507172008216
2000-09-14,20.8819070466432
2000-09-15,20.8128831173598
2000-09-18,20.7436461195926
2000-09-19,20.6741967621441
2000-09-20,20.6045357559906
2000-09-21,20.5346638142754
2000-09-22,20.4645816523009
2000-09-25,20.3942899875219
2000-09-26,20.3237895395378
2000-09-27,20.2530810300853
2000-09-28,20.1821651830313
2000-09-29,20.111042724365
2000-10-02,20.0397143821911
2000-10-03,19.9681808867218
2000-10-04,19.8964429702695
2000-10-05,19.8245013672394
2000-10-06,19.7523568141219
2000-10-09,19.6800100494851
2000-10-10,19.607461813967
2000-10-11,19.5347128502684
2000-10-12,19.4617639031449
2000-10-13,19.3886157193994
2000-10-16,19.3152690478744
2000-10-17,19.2417246394445
2000-10-18,19.1679832470085
2000-10-19,19.0940456254819
2000-10-20,19.019912531789
2000-10-23,18.9455847248552
2000-10-24,18.8710629655991
2000-10-25,18.7963480169252
2000-10-26,18.7214406437155
2000-10-27,18.646341612822
2000-10-30,18.5710516930586
2000-10-31,18.4955716551937
2000-11-01,18.4199022719418
2000-11-02,18.3440443179557
2000-11-03,18.2679985698189
2000-11-06,18.1917658060373
2000-11-07,18.1153468070313
2000-11-08,18.0387423551278
2000-11-09,17.9619532345526
2000-11-10,17.8849802314215
2000-11-13,17.8078241337331
2000-11-14,17.7304857313603
2000-11-15,17.6529658160424
2000-11-16,17.5752651813768
2000-11-17,17.497384622811
2000-11-20,17.4193249376345
2000-11-21,17.3410869249705
2000-11-22,17.262671385768
2000-11-24,17.1840791227931
2000-11-27,17.1053109406212
2000-11-28,17.0263676456288
2000-11-29,16.9472500459849
2000-11-30,16.867958951643
2000-12-01,16.7884951743325
2000-12-04,16.7088595275512
2000-12-05,16.6290528265556
2000-12-06,16.549075888354
2000-12-07,16.4689295316971
2000-12-08,16.3886145770702
2000-12-11,16.3081318466844
2000-12-12,16.2274821644685
2000-12-13,16.1466663560603
2000-12-14,16.0656852487987
2000-12-15,15.9845396717143
2000-12-18,15.9032304555218
2000-12-19,15.8217584326108
2000-12-20,15.740124437038
2000-12-21,15.658329304518
2000-12-22,15.576373872415
2000-12-26,15.4942589797343
2000-12-27,15.4119854671139
2000-12-28,15.3295541768152
2000-12-29,15.2469659527151
2001-01-02,15.1642216402971
2001-01-03,15.0813220866424
2001-01-04,14.9982681404218
2001-01-05,14.9150606518863
2001-01-08,14.831700472859
2001-01-09,14.7481884567261
2001-01-10,14.6645254584282
2001-01-11,14.5807123344516
2001-01-12,14.4967499428193
2001-01-16,14.4126391430827
2001-01-17,14.3283807963123
2001-01-18,14.243975765089
2001-01-19,14.1594249134956
2001-01-22,14.0747291071076
2001-01-23,13.9898892129844
2001-01-24,13.9049060996606
2001-01-25,13.8197806371369
2001-01-26,13.7345136968713
2001-01-29,13.6491061517701
2001-01-30,13.563558876179
2001-01-31,13.4778727458744
2001-02-01,13.3920486380538
2001-02-02,13.3060874313276
2001-02-05,13.2199900057097
2001-02-06,13.1337572426082
2001-02-07,13.0473900248169
2001-02-08,12.9608892365062
2001-02-09,12.8742557632136
2001-02-12,12.7874904918353
2001-02-13,12.7005943106163
2001-02-14,12.6135681091422
2001-02-15,12.5264127783295
2001-02-16,12.4391292104166
2001-02-20,12.3517182989548
2001-02-21,12.2641809387988
2001-02-22,12.1765180260982
2001-02-23,12.0887304582876
2001-02-26,12.0008191340779
2001-02-27,11.9127849534468
2001-02-28,11.82462881763
2001-03-01,11.7363516291114
2001-03-02,11.6479542916143
2001-03-05,11.5594377100919
2001-03-06,11.4708027907183
2001-03-07,11.3820504408789
2001-03-08,11.2931815691614
2001-03-09,11.2041970853462
2001-03-12,11.1150979003976
2001-03-13,11.0258849264538
2001-03-14,10.9365590768181
2001-03-15,10.8471212659491
2001-03-16,10.7575724094519
2001-03-19,10.6679134240682
2001-03-20,10.5781452276672
2001-03-21,10.4882687392361
2001-03-22,10.3982848788707
2001-03-23,10.3081945677661
2001-03-26,10.2179987282072
2001-03-27,10.1276982835589
2001-03-28,10.0372941582574
2001-03-29,9.94678727780012
2001-03-30,9.85617856873638
2001-04-02,9.76546895865798
2001-04-03,9.6746593761898
2001-04-04,9.58375075098003
2001-04-05,9.49274401369083
2001-04-06,9.40164009598879
2001-04-09,9.31043993053533
2001-04-10,9.21914445097724
2001-04-11,9.12775459193703
2001-04-12,9.03627128900337
2001-04-16,8.94469547872171
2001-04-17,8.85302809858435
2001-04-18,8.76127008702111
2001-04-19,8.66942238338959
2001-04-20,8.57748592796563
2001-04-23,8.48546166193365
2001-04-24,8.393350527377
2001-04-25,8.30115346726834
2001-04-26,8.20887142545993
2001-04-27,8.11650534667417
2001-04-30,8.02405617649362
2001-05-01,7.93152486135152
2001-05-02,7.83891234852208
2001-05-03,7.74621958611071
2001-05-04,7.65344752304441
2001-05-07,7.56059710906199
2001-05-08,7.4676692947043
2001-05-09,7.37466503130474
2001-05-10,7.28158527097918
2001-05-11,7.18843096661642
2001-05-14,7.09520307186841
2001-05-15,7.00190254114045
2001-05-16,6.90853032958147
2001-05-17,6.81508739307418
2001-05-18,6.7215746882253
2001-05-21,6.62799317235594
2001-05-22,6.53434380349151
2001-05-23,6.44062754035208
2001-05-24,6.34684534234255
2001-05-25,6.25299816954283
2001-05-29,6.15908698269798
2001-05-30,6.06511274320841
2001-05-31,5.97107641311995
2001-06-01,5.87697895511425
2001-06-04,5.78282133249857
2001-06-05,5.68860450919617
2001-06-06,5.59432944973635
2001-06-07,5.49999711924459
2001-06-08,5.40560848343269
2001-06-11,5.31116450858886
2001-06-12,5.21666616156782
2001-06-13,5.12211440978088
2001-06-14,5.02751022118624
2001-06-15,4.93285456427872
2001-06-18,4.83814840808012
2001-06-19,4.74339272212921
2001-06-20,4.64858847647182
2001-06-21,4.55373664165089
2001-06-22,4.45883818869655
2001-06-25,4.36389408911612
2001-06-26,4.26890531488439
2001-06-27,4.17387283843334
2001-06-28,4.07879763264237
2001-06-29,3.98368067082835
2001-07-02,3.88852292673561
2001-07-03,3.79332537452596
2001-07-05,3.69808898876878
2001-07-06,3.6028147444309
2001-07-09,3.50750361686692
2001-07-10,3.41215658180886
2001-07-11,3.31677461535636
2001-07-12,3.22135869396671
2001-07-13,3.12590979444478
2001-07-16,3.03042889393304
2001-07-17,2.9349169699016
2001-07-18,2.83937500013807
2001-07-19,2.74380396273785
2001-07-20,2.64820483609373
2001-07-23,2.55257859888612
2001-07-24,2.45692623007297
2001-07-25,2.36124870887974
2001-07-26,2.2655470147894
2001-07-27,2.16982212753237
2001-07-30,2.07407502707647
2001-07-31,1.97830669361706
2001-08-01,1.88251810756673
2001-08-02,1.78671024954544
2001-08-03,1.69088410037047
2001-08-06,1.59504064104632
2001-08-07,1.49918085275472
2001-08-08,1.40330571684457
2001-08-09,1.30741621482186
2001-08-10,1.21151332833962
2001-08-13,1.11559803918807
2001-08-14,1.01967132928422
2001-08-15,0.923734180662062
2001-08-16,0.827787575462445
2001-08-17,0.731832495923035
2001-08-20,0.635869924368252
2001-08-21,0.539900843199212
2001-08-22,0.443926234883619
2001-08-23,0.347947081945922
2001-08-24,0.251964366956934
2001-08-27,0.155979072523987
2001-08-28,0.0599921812808182
2001-08-29,-0.0359953241224852
2001-08-30,-0.13198246102955
2001-08-31,-0.227968246787777
2001-09-04,-0.323951698758449
2001-09-05,-0.419931834326584
2001-09-06,-0.515907670911308
2001-09-07,-0.611878225975708
2001-09-10,-0.707842517036935
2001-09-17,-0.80379956167627
2001-09-18,-0.899748377549177
2001-09-19,-0.99568798239536
