,0
1772-05-10,4661.08
1772-05-17,4661.08
1772-05-24,4697.04
1772-05-31,4697.04
1772-06-07,4687.69
1772-06-14,4687.69
1772-06-21,4710.75
1772-06-28,4710.75
1772-07-05,4754.24
1772-07-12,4754.24
1772-07-19,4710.72
1772-07-26,4710.72
1772-08-02,4733.6
1772-08-09,4733.6
1772-08-16,4743.3
1772-08-23,4743.3
1772-08-30,4774.3
1772-09-06,4774.3
1772-09-13,4741.5
1772-09-20,4741.5
1772-09-27,4751.41
1772-10-04,4751.41
1772-10-11,4781.66
1772-10-18,4781.66
1772-10-25,4791.37
1772-11-01,4791.37
1772-11-08,4836.31
1772-11-15,4836.31
1772-11-22,4883.65
1772-11-29,4883.65
1772-12-06,4889.81
1772-12-13,4889.81
1772-12-20,4981.85
1772-12-27,4981.85
1773-01-03,4967.74
1773-01-10,4967.74
1773-01-17,4868.31
1773-01-24,4868.31
1773-01-31,4859.45
1773-02-07,4859.45
1773-02-14,4898.59
1773-02-21,4898.59
1773-02-28,4907.78
1773-03-07,4907.78
1773-03-14,4906.93
1773-03-21,4906.93
1773-03-28,4921.57
1773-04-04,4921.57
1773-04-11,4958.24
1773-04-18,4958.24
1773-04-25,4930.96
1773-05-02,4930.96
1773-05-09,4942.0
1773-05-16,4942.0
1773-05-23,4977.08
1773-05-30,4977.08
1773-06-06,4976.52
1773-06-13,4976.52
1773-06-20,4986.93
1773-06-27,4986.93
1773-07-04,5032.95
1773-07-11,5032.95
1773-07-18,5014.96
1773-07-25,5014.96
1773-08-01,5050.31
1773-08-08,5050.31
1773-08-15,5036.1
1773-08-22,5036.1
1773-08-29,5079.88
1773-09-05,5079.88
1773-09-12,5082.97
1773-09-19,5082.97
1773-09-26,5099.54
1773-10-03,5099.54
1773-10-10,5128.58
1773-10-17,5128.58
1773-10-24,5139.44
1773-10-31,5139.44
1773-11-07,5170.26
1773-11-14,5170.26
1773-11-21,5213.61
1773-11-28,5213.61
1773-12-05,5231.11
1773-12-12,5231.11
1773-12-19,5301.09
1773-12-26,5301.09
1774-01-02,5316.95
1774-01-09,5316.95
1774-01-16,5254.8
1774-01-23,5254.8
1774-01-30,5238.1
1774-02-06,5238.1
1774-02-13,5272.31
1774-02-20,5272.31
1774-02-27,5298.76
1774-03-06,5298.76
1774-03-13,5307.52
1774-03-20,5307.52
1774-03-27,5331.58
1774-04-03,5331.58
1774-04-10,5349.08
1774-04-17,5349.08
1774-04-24,5371.46
1774-05-01,5371.46
1774-05-08,5395.48
1774-05-15,5395.48
1774-05-22,5433.19
1774-05-29,5433.19
1774-06-05,5441.77
1774-06-12,5441.77
1774-06-19,5439.56
1774-06-26,5439.56
1774-07-03,5490.77
1774-07-10,5490.77
1774-07-17,5482.33
1774-07-24,5482.33
1774-07-31,5503.33
1774-08-07,5503.33
1774-08-14,5506.81
1774-08-21,5506.81
1774-08-28,5548.34
1774-09-04,5548.34
1774-09-11,5570.42
1774-09-18,5570.42
1774-09-25,5584.48
1774-10-02,5584.48
1774-10-09,5641.78
1774-10-16,5641.78
1774-10-23,5686.75
1774-10-30,5686.75
1774-11-06,5789.45
1774-11-13,5789.45
1774-11-20,5901.14
1774-11-27,5901.14
1774-12-04,6009.14
1774-12-11,6009.14
1774-12-18,6236.31
1774-12-25,6236.31
1775-01-01,6268.69
1775-01-08,6268.69
1775-01-15,5889.4
1775-01-22,5889.4
1775-01-29,5780.62
1775-02-05,5780.62
1775-02-12,5784.14
1775-02-19,5784.14
1775-02-26,5770.87
1775-03-05,5770.87
1775-03-12,5768.94
1775-03-19,5768.94
1775-03-26,5774.51
1775-04-02,5774.51
1775-04-09,5786.19
1775-04-16,5786.19
1775-04-23,5790.66
1775-04-30,5790.66
1775-05-07,5800.64
1775-05-14,5800.64
1775-05-21,5813.68
1775-05-28,5813.68
1775-06-04,5824.32
1775-06-11,5824.32
1775-06-18,5808.46
1775-06-25,5808.46
1775-07-02,5864.58
1775-07-09,5864.58
1775-07-16,5826.9
1775-07-23,5826.9
1775-07-30,5831.47
1775-08-06,5831.47
1775-08-13,5829.21
1775-08-20,5829.21
1775-08-27,5846.12
1775-09-03,5846.12
1775-09-10,5839.27
1775-09-17,5839.27
1775-09-24,5829.91
1775-10-01,5829.91
1775-10-08,5859.45
1775-10-15,5859.45
1775-10-22,5852.01
1775-10-29,5852.01
1775-11-05,5878.16
1775-11-12,5878.16
1775-11-19,5928.56
1775-11-26,5928.56
1775-12-03,5937.16
1775-12-10,5937.16
1775-12-17,6005.15
1775-12-24,6005.15
1775-12-31,6054.83
1776-01-07,6054.83
1776-01-14,5969.14
1776-01-21,5969.14
1776-01-28,5924.35
1776-02-04,5924.35
1776-02-11,5965.03
1776-02-18,5965.03
1776-02-25,5980.5
1776-03-03,5980.5
1776-03-10,5988.98
1776-03-17,5988.98
1776-03-24,6001.35
1776-03-31,6001.35
1776-04-07,6015.36
1776-04-14,6015.36
1776-04-21,6024.82
1776-04-28,6024.82
1776-05-05,6040.94
1776-05-12,6040.94
1776-05-19,6080.44
1776-05-26,6080.44
1776-06-02,6086.2
1776-06-09,6086.2
1776-06-16,6083.99
1776-06-23,6083.99
1776-06-30,6144.2
1776-07-07,6144.2
1776-07-14,6159.07
1776-07-21,6159.07
1776-07-28,6190.32
1776-08-04,6190.32
1776-08-11,6214.67
1776-08-18,6214.67
1776-08-25,6269.4
1776-09-01,6269.4
1776-09-08,6674.12
1776-09-15,6674.12
1776-09-22,6307.48
1776-09-29,6307.48
1776-10-06,6344.26
1776-10-13,6344.26
1776-10-20,6368.26
1776-10-27,6368.26
1776-11-03,6357.82
1776-11-10,6357.82
1776-11-17,6426.04
1776-11-24,6426.04
1776-12-01,6432.87
1776-12-08,6432.87
1776-12-15,6539.23
1776-12-22,6539.23
1776-12-29,6599.3
1777-01-05,6599.3
1777-01-12,6521.79
1777-01-19,6521.79
1777-01-26,6495.87
1777-02-02,6495.87
1777-02-09,6552.71
1777-02-16,6552.71
1777-02-23,6573.21
1777-03-02,6573.21
1777-03-09,6579.43
1777-03-16,6579.43
1777-03-23,6611.37
1777-03-30,6611.37
1777-04-06,6632.55
1777-04-13,6632.55
1777-04-20,6640.81
1777-04-27,6640.81
1777-05-04,6655.56
1777-05-11,6655.56
1777-05-18,6714.25
1777-05-25,6714.25
1777-06-01,6724.81
1777-06-08,6724.81
1777-06-15,6734.38
1777-06-22,6734.38
1777-06-29,6802.68
1777-07-06,6802.68
1777-07-13,6790.02
1777-07-20,6790.02
1777-07-27,6785.57
1777-08-03,6785.57
1777-08-10,6784.93
1777-08-17,6784.93
1777-08-24,6823.92
1777-08-31,6823.92
1777-09-07,6804.64
1777-09-14,6804.64
1777-09-21,6796.55
1777-09-28,6796.55
1777-10-05,6812.77
1777-10-12,6812.77
1777-10-19,6824.98
1777-10-26,6824.98
1777-11-02,6853.4
1777-11-09,6853.4
1777-11-16,6900.35
1777-11-23,6900.35
1777-11-30,6949.76
1777-12-07,6949.76
1777-12-14,7000.58
1777-12-21,7000.58
1777-12-28,7050.24
1778-01-04,7050.24
1778-01-11,6981.87
1778-01-18,6981.87
1778-01-25,6958.12
1778-02-01,6958.12
1778-02-08,7007.44
1778-02-15,7007.44
1778-02-22,7041.49
1778-03-01,7041.49
1778-03-08,7042.72
1778-03-15,7042.72
1778-03-22,7068.99
1778-03-29,7068.99
1778-04-05,7086.0
1778-04-12,7086.0
1778-04-19,7108.83
1778-04-26,7108.83
1778-05-03,7108.1
1778-05-10,7108.1
1778-05-17,7163.82
1778-05-24,7163.82
1778-05-31,7147.9
1778-06-07,7147.9
1778-06-14,7138.57
1778-06-21,7138.57
1778-06-28,7185.37
1778-07-05,7185.37
1778-07-12,7174.02
1778-07-19,7174.02
1778-07-26,7169.46
1778-08-02,7169.46
1778-08-09,7208.99
1778-08-16,7208.99
1778-08-23,7231.22
1778-08-30,7231.22
1778-09-06,7204.63
1778-09-13,7204.63
1778-09-20,7212.32
1778-09-27,7212.32
1778-10-04,7223.46
1778-10-11,7223.46
1778-10-18,7270.73
1778-10-25,7270.73
1778-11-01,7271.71
1778-11-08,7271.71
1778-11-15,7320.24
1778-11-22,7320.24
1778-11-29,7361.79
1778-12-06,7361.79
1778-12-13,7389.53
1778-12-20,7389.53
1778-12-27,7449.3
1779-01-03,7449.3
1779-01-10,7350.27
1779-01-17,7350.27
1779-01-24,7324.7
1779-01-31,7324.7
1779-02-07,7350.83
1779-02-14,7350.83
1779-02-21,7365.71
1779-02-28,7365.71
1779-03-07,7366.21
1779-03-14,7366.21
1779-03-21,7369.84
1779-03-28,7369.84
1779-04-04,7396.67
1779-04-11,7396.67
1779-04-18,7425.11
1779-04-25,7425.11
1779-05-02,7428.61
1779-05-09,7428.61
1779-05-16,7451.35
1779-05-23,7451.35
1779-05-30,7500.01
1779-06-06,7500.01
1779-06-13,7485.15
1779-06-20,7485.15
1779-06-27,7559.58
1779-07-04,7559.58
1779-07-11,7579.3
1779-07-18,7579.3
1779-07-25,7573.7
1779-08-01,7573.7
1779-08-08,7554.06
1779-08-15,7554.06
1779-08-22,7590.35
1779-08-29,7590.35
1779-09-05,7629.39
1779-09-12,7629.39
1779-09-19,7617.59
1779-09-26,7617.59
1779-10-03,7621.92
1779-10-10,7621.92
1779-10-17,7645.84
1779-10-24,7645.84
1779-10-31,7668.74
1779-11-07,7668.74
1779-11-14,7711.09
1779-11-21,7711.09
1779-11-28,7750.87
1779-12-05,7750.87
1779-12-12,7742.01
1779-12-19,7742.01
1779-12-26,7805.71
1780-01-02,7805.71
1780-01-09,7735.86
1780-01-16,7735.86
1780-01-23,7749.02
1780-01-30,7749.02
1780-02-06,7707.25
1780-02-13,7707.25
1780-02-20,7750.62
1780-02-27,7750.62
1780-03-05,7725.12
1780-03-12,7725.12
1780-03-19,7741.33
1780-03-26,7741.33
1780-04-02,7747.5
1780-04-09,7747.5
1780-04-16,7765.01
1780-04-23,7765.01
1780-04-30,7744.49
1780-05-07,7744.49
1780-05-14,7756.1
1780-05-21,7756.1
1780-05-28,7815.95
1780-06-04,7815.95
1780-06-11,7789.43
1780-06-18,7789.43
1780-06-25,7827.67
1780-07-02,7827.67
1780-07-09,7825.67
1780-07-16,7825.67
1780-07-23,7832.83
1780-07-30,7832.83
1780-08-06,7819.69
1780-08-13,7819.69
1780-08-20,7833.66
1780-08-27,7833.66
1780-09-03,7876.82
1780-09-10,7876.82
1780-09-17,7882.55
1780-09-24,7882.55
1780-10-01,7875.96
1780-10-08,7875.96
1780-10-15,7867.21
1780-10-22,7867.21
1780-10-29,7876.92
1780-11-05,7876.92
1780-11-12,7949.76
1780-11-19,7949.76
1780-11-26,7978.95
1780-12-03,7978.95
1780-12-10,7994.06
1780-12-17,7994.06
1780-12-24,8119.91
1780-12-31,8119.91
1781-01-07,8040.49
1781-01-14,8040.49
1781-01-21,8019.0
1781-01-28,8019.0
1781-02-04,8025.95
1781-02-11,8025.95
1781-02-18,8075.17
1781-02-25,8075.17
1781-03-04,8106.84
1781-03-11,8106.84
1781-03-18,8101.33
1781-03-25,8101.33
1781-04-01,8077.96
1781-04-08,8077.96
1781-04-15,8097.82
1781-04-22,8097.82
1781-04-29,8113.09
1781-05-06,8113.09
1781-05-13,8118.88
1781-05-20,8118.88
1781-05-27,8156.97
1781-06-03,8156.97
1781-06-10,8106.27
1781-06-17,8106.27
1781-06-24,8124.82
1781-07-01,8124.82
1781-07-08,8120.34
1781-07-15,8120.34
1781-07-22,8104.82
1781-07-29,8104.82
1781-08-05,8090.22
1781-08-12,8090.22
1781-08-19,8100.97
1781-08-26,8100.97
1781-09-02,8125.07
1781-09-09,8125.07
1781-09-16,8086.58
1781-09-23,8086.58
1781-09-30,8094.11
1781-10-07,8094.11
1781-10-14,8094.69
1781-10-21,8094.69
1781-10-28,8114.89
1781-11-04,8114.89
1781-11-11,8161.65
1781-11-18,8161.65
1781-11-25,8231.69
1781-12-02,8231.69
1781-12-09,8219.3
1781-12-16,8219.3
1781-12-23,8347.86
1781-12-30,8347.86
1782-01-06,8247.98
1782-01-13,8247.98
1782-01-20,8186.28
1782-01-27,8186.28
1782-02-03,8173.43
1782-02-10,8173.43
1782-02-17,8227.46
1782-02-24,8227.46
1782-03-03,8212.44
1782-03-10,8212.44
1782-03-17,8203.04
1782-03-24,8203.04
1782-03-31,8222.22
1782-04-07,8222.22
1782-04-14,8230.0
1782-04-21,8230.0
1782-04-28,8245.83
1782-05-05,8245.83
1782-05-12,8242.56
1782-05-19,8242.56
1782-05-26,8294.76
1782-06-02,8294.76
1782-06-09,8256.86
1782-06-16,8256.86
1782-06-23,8278.3
1782-06-30,8278.3
1782-07-07,8297.89
1782-07-14,8297.89
1782-07-21,8283.62
1782-07-28,8283.62
1782-08-04,8341.29
1782-08-11,8341.29
1782-08-18,8253.99
1782-08-25,8253.99
1782-09-01,8279.53
1782-09-08,8279.53
1782-09-15,8260.6
1782-09-22,8260.6
1782-09-29,8305.69
1782-10-06,8305.69
1782-10-13,8275.28
1782-10-20,8275.28
1782-10-27,8298.75
1782-11-03,8298.75
1782-11-10,8353.95
1782-11-17,8353.95
1782-11-24,8360.9
1782-12-01,8360.9
1782-12-08,8320.75
1782-12-15,8320.75
1782-12-22,8436.21
1782-12-29,8436.21
1783-01-05,8327.05
1783-01-12,8327.05
1783-01-19,8269.79
1783-01-26,8269.79
1783-02-02,8267.76
1783-02-09,8267.76
1783-02-16,8318.0
1783-02-23,8318.0
1783-03-02,8315.0
1783-03-09,8315.0
1783-03-16,8346.66
1783-03-23,8346.66
1783-03-30,8319.29
1783-04-06,8319.29
1783-04-13,8292.73
1783-04-20,8292.73
1783-04-27,8299.77
1783-05-04,8299.77
1783-05-11,8326.19
1783-05-18,8326.19
1783-05-25,8408.43
1783-06-01,8408.43
1783-06-08,8376.37
1783-06-15,8376.37
1783-06-22,8429.14
1783-06-29,8429.14
1783-07-06,8472.82
1783-07-13,8472.82
1783-07-20,8473.1
1783-07-27,8473.1
1783-08-03,8474.44
1783-08-10,8474.44
1783-08-17,8466.85
1783-08-24,8466.85
1783-08-31,8515.25
1783-09-07,8515.25
1783-09-14,9161.89
1783-09-21,9161.89
1783-09-28,9914.51
1783-10-05,9914.51
1783-10-12,11511.15
1783-10-19,11511.15
1783-10-26,12423.95
1783-11-02,12423.95
1783-11-09,14837.87
1783-11-16,14837.87
1783-11-23,14802.32
1783-11-30,14802.32
1783-12-07,16669.78
1783-12-14,16669.78
1783-12-21,17056.38
1783-12-28,17056.38
1784-01-04,17537.32
1784-01-11,17537.32
1784-01-18,17097.54
1784-01-25,17097.54
1784-02-01,15278.82
1784-02-08,15278.82
1784-02-15,15924.42
1784-02-22,15924.42
1784-02-29,15422.28
1784-03-07,15422.28
1784-03-14,16931.33
1784-03-21,16931.33
1784-03-28,17330.17
1784-04-04,17330.17
1784-04-11,17898.78
1784-04-18,17898.78
1784-04-25,17093.69
1784-05-02,17093.69
1784-05-09,18053.73
1784-05-16,18053.73
1784-05-23,17724.36
1784-05-30,17724.36
1784-06-06,17227.16
1784-06-13,17227.16
1784-06-20,16212.14
1784-06-27,16212.14
1784-07-04,16822.17
1784-07-11,16822.17
1784-07-18,16722.88
1784-07-25,16722.88
1784-08-01,16486.36
1784-08-08,16486.36
1784-08-15,17444.41
1784-08-22,17444.41
1784-08-29,17656.35
1784-09-05,17656.35
1784-09-12,17955.81
1784-09-19,17955.81
1784-09-26,18580.17
1784-10-03,18580.17
1784-10-10,19278.28
1784-10-17,19278.28
1784-10-24,20030.03
1784-10-31,20030.03
1784-11-07,19899.4
1784-11-14,19899.4
1784-11-21,20722.56
1784-11-28,20722.56
1784-12-05,20368.38
1784-12-12,20368.38
1784-12-19,20142.12
1784-12-26,20142.12
1785-01-02,19536.07
1785-01-09,19536.07
1785-01-16,20131.08
1785-01-23,20131.08
1785-01-30,20658.54
1785-02-06,20658.54
1785-02-13,21486.84
1785-02-20,21486.84
1785-02-27,21212.48
1785-03-06,21212.48
1785-03-13,20621.02
1785-03-20,20621.02
1785-03-27,20550.62
1785-04-03,20550.62
1785-04-10,20190.74
1785-04-17,20190.74
1785-04-24,19756.69
1785-05-01,19756.69
1785-05-08,20193.97
1785-05-15,20193.97
1785-05-22,20193.65
1785-05-29,20193.65
1785-06-05,20075.79
1785-06-12,20075.79
1785-06-19,19948.68
1785-06-26,19948.68
1785-07-03,20021.37
1785-07-10,20021.37
1785-07-17,19859.12
1785-07-24,19859.12
1785-07-31,19968.56
1785-08-07,19968.56
1785-08-14,19944.04
1785-08-21,19944.04
1785-08-28,19860.85
1785-09-04,19860.85
1785-09-11,19552.95
1785-09-18,19552.95
1785-09-25,19467.49
1785-10-02,19467.49
1785-10-09,19669.65
1785-10-16,19669.65
1785-10-23,19632.11
1785-10-30,19632.11
1785-11-06,19633.34
1785-11-13,19633.34
1785-11-20,19859.9
1785-11-27,19859.9
1785-12-04,20319.54
1785-12-11,20319.54
1785-12-18,20042.94
1785-12-25,20042.94
1786-01-01,20167.7
1786-01-08,20167.7
1786-01-15,20544.22
1786-01-22,20544.22
1786-01-29,21044.6
1786-02-05,21044.6
1786-02-12,22396.02
1786-02-19,22396.02
1786-02-26,23260.78
1786-03-05,23260.78
1786-03-12,23979.24
1786-03-19,23979.24
1786-03-26,24686.99
1786-04-02,24686.99
1786-04-09,25169.91
1786-04-16,25169.91
1786-04-23,24847.16
1786-04-30,24847.16
1786-05-07,25518.4
1786-05-14,25518.4
1786-05-21,26090.86
1786-05-28,26090.86
1786-06-04,26666.26
1786-06-11,26666.26
1786-06-18,26297.38
1786-06-25,26297.38
1786-07-02,26982.59
1786-07-09,26982.59
1786-07-16,26758.77
1786-07-23,26758.77
1786-07-30,26723.01
1786-08-06,26723.01
1786-08-13,26489.63
1786-08-20,26489.63
1786-08-27,26542.21
1786-09-03,26542.21
1786-09-10,26340.75
1786-09-17,26340.75
1786-09-24,26304.23
1786-10-01,26304.23
1786-10-08,26587.41
1786-10-15,26587.41
1786-10-22,26163.33
1786-10-29,26163.33
1786-11-05,26334.76
1786-11-12,26334.76
1786-11-19,25758.06
1786-11-26,25758.06
1786-12-03,26394.06
1786-12-10,26394.06
1786-12-17,25945.58
1786-12-24,25945.58
1786-12-31,26438.93
1787-01-07,26438.93
1787-01-14,26303.13
1787-01-21,26303.13
1787-01-28,26594.17
1787-02-04,26594.17
1787-02-11,27152.07
1787-02-18,27152.07
1787-02-25,26928.6
1787-03-04,26928.6
1787-03-11,26489.97
1787-03-18,26489.97
1787-03-25,26375.82
1787-04-01,26375.82
1787-04-08,26594.05
1787-04-15,26594.05
1787-04-22,26177.91
1787-04-29,26177.91
1787-05-06,26042.99
1787-05-13,26042.99
1787-05-20,26261.06
1787-05-27,26261.06
1787-06-03,26495.4
1787-06-10,26495.4
1787-06-17,25889.39
1787-06-24,25889.39
1787-07-01,26244.95
1787-07-08,26244.95
1787-07-15,26560.01
1787-07-22,26560.01
1787-07-29,26711.4
1787-08-05,26711.4
1787-08-12,26500.77
1787-08-19,26500.77
1787-08-26,26336.71
1787-09-02,26336.71
1787-09-09,26054.83
1787-09-16,26054.83
1787-09-23,25638.34
1787-09-30,25638.34
1787-10-07,26123.88
1787-10-14,26123.88
1787-10-21,26214.36
1787-10-28,26214.36
1787-11-04,26431.77
1787-11-11,26431.77
1787-11-18,26462.09
1787-11-25,26462.09
1787-12-02,26764.35
1787-12-09,26764.35
1787-12-16,26704.77
1787-12-23,26704.77
1787-12-30,26900.8
1788-01-06,26900.8
1788-01-13,27418.03
1788-01-20,27418.03
1788-01-27,27997.58
1788-02-03,27997.58
1788-02-10,28409.88
1788-02-17,28409.88
1788-02-24,28868.33
1788-03-02,28868.33
1788-03-09,29320.71
1788-03-16,29320.71
1788-03-23,29651.02
1788-03-30,29651.02
1788-04-06,30283.62
1788-04-13,30283.62
1788-04-20,30045.95
1788-04-27,30045.95
1788-05-04,30692.17
1788-05-11,30692.17
1788-05-18,31587.07
1788-05-25,31587.07
1788-06-01,32146.86
1788-06-08,32146.86
1788-06-15,31775.5
1788-06-22,31775.5
1788-06-29,32455.62
1788-07-06,32455.62
1788-07-13,32889.34
1788-07-20,32889.34
1788-07-27,33595.91
1788-08-03,33595.91
1788-08-10,33831.04
1788-08-17,33831.04
1788-08-24,34486.25
1788-08-31,34486.25
1788-09-07,34859.02
1788-09-14,34859.02
1788-09-21,35008.74
1788-09-28,35008.74
1788-10-05,35785.78
1788-10-12,35785.78
1788-10-19,36076.99
1788-10-26,36076.99
1788-11-02,36653.4
1788-11-09,36653.4
1788-11-16,36913.69
1788-11-23,36913.69
1788-11-30,37361.05
1788-12-07,37361.05
1788-12-14,37305.12
1788-12-21,37305.12
1788-12-28,36527.74
1789-01-04,36527.74
1789-01-11,37531.08
1789-01-18,37531.08
1789-01-25,37574.74
1789-02-01,37574.74
1789-02-08,38395.63
1789-02-15,38395.63
1789-02-22,38658.53
1789-03-01,38658.53
1789-03-08,39110.99
1789-03-15,39110.99
1789-03-22,38647.96
1789-03-29,38647.96
1789-04-05,39751.16
1789-04-12,39751.16
1789-04-19,38956.6
1789-04-26,38956.6
1789-05-03,38881.68
1789-05-10,38881.68
1789-05-17,39214.21
1789-05-24,39214.21
1789-05-31,39743.39
1789-06-07,39743.39
1789-06-14,39508.16
1789-06-21,39508.16
1789-06-28,38863.17
1789-07-05,38863.17
1789-07-12,40005.89
1789-07-19,40005.89
1789-07-26,40845.63
1789-08-02,40845.63
1789-08-09,40761.79
1789-08-16,40761.79
1789-08-23,40683.94
1789-08-30,40683.94
1789-09-06,40834.45
1789-09-13,40834.45
1789-09-20,40078.66
1789-09-27,40078.66
1789-10-04,40650.49
1789-10-11,40650.49
1789-10-18,39560.14
1789-10-25,39560.14
1789-11-01,38711.27
1789-11-08,38711.27
1789-11-15,38158.11
1789-11-22,38158.11
1789-11-29,37594.65
1789-12-06,37594.65
1789-12-13,40621.65
1789-12-20,40621.65
1789-12-27,39290.23
1790-01-03,39290.23
1790-01-10,40699.67
1790-01-17,40699.67
1790-01-24,40047.51
1790-01-31,40047.51
1790-02-07,38392.5
1790-02-14,38392.5
1790-02-21,37764.5
1790-02-28,37764.5
1790-03-07,40909.19
1790-03-14,40909.19
1790-03-21,40439.19
1790-03-28,40439.19
1790-04-04,41304.72
1790-04-11,41304.72
1790-04-18,39957.51
1790-04-25,39957.51
1790-05-02,39701.94
1790-05-09,39701.94
1790-05-16,39392.6
1790-05-23,39392.6
1790-05-30,39170.95
1790-06-06,39170.95
1790-06-13,39405.59
1790-06-20,39405.59
1790-06-27,38751.18
1790-07-04,38751.18
1790-07-11,39959.73
1790-07-18,39959.73
1790-07-25,39836.85
1790-08-01,39836.85
1790-08-08,39192.36
1790-08-15,39192.36
1790-08-22,40597.39
1790-08-29,40597.39
1790-09-05,40995.01
1790-09-12,40995.01
1790-09-19,39530.08
1790-09-26,39530.08
1790-10-03,40556.73
1790-10-10,40556.73
1790-10-17,40676.26
1790-10-24,40676.26
1790-10-31,40494.52
1790-11-07,40494.52
1790-11-14,39996.74
1790-11-21,39996.74
1790-11-28,39324.7
1790-12-05,39324.7
1790-12-12,38867.26
1790-12-19,38867.26
1790-12-26,36379.66
1791-01-02,36379.66
1791-01-09,38543.04
1791-01-16,38543.04
1791-01-23,37987.61
1791-01-30,37987.61
1791-02-06,38806.29
1791-02-13,38806.29
1791-02-20,38814.11
1791-02-27,38814.11
1791-03-06,39440.61
1791-03-13,39440.61
1791-03-20,38559.34
1791-03-27,38559.34
1791-04-03,38886.21
1791-04-10,38886.21
1791-04-17,38672.63
1791-04-24,38672.63
1791-05-01,38314.78
1791-05-08,38314.78
1791-05-15,38262.33
1791-05-22,38262.33
1791-05-29,38698.13
1791-06-05,38698.13
1791-06-12,38619.7
1791-06-19,38619.7
1791-06-26,37171.81
1791-07-03,37171.81
1791-07-10,37828.65
1791-07-17,37828.65
1791-07-24,37894.91
1791-07-31,37894.91
1791-08-07,38264.04
1791-08-14,38264.04
1791-08-21,38126.48
1791-08-28,38126.48
1791-09-04,38429.93
1791-09-11,38429.93
1791-09-18,36565.18
1791-09-25,36565.18
1791-10-02,35397.16
1791-10-09,35397.16
1791-10-16,35808.59
1791-10-23,35808.59
1791-10-30,36246.14
1791-11-06,36246.14
1791-11-13,36403.7
1791-11-20,36403.7
1791-11-27,36150.2
1791-12-04,36150.2
1791-12-11,35790.55
1791-12-18,35790.55
1791-12-25,34066.95
1792-01-01,34066.95
